Orig_Zip,Dest_Zip,Orig_Lon,Orig_Lat,Dest_Lon,Dest_Lat,Transit
CR7 6JS,SE11 4TF,-0.12153499999999999,51.494659000000006,-0.12153499999999999,51.494659000000006,3331
N16 0LH,SE17 1PY,-0.073793,51.493519,-0.073793,51.493519,3217
E14 8GW,SE26 5HZ,-0.025671,51.42276,-0.025671,51.42276,2687
NW3 5AU,E1 4EE,-0.173523,51.52349,-0.173523,51.52349,2494
SE16 2JE,SE23 3SE,-0.060342999999999994,51.447653,-0.060342999999999994,51.447653,3344
E1 5HF,SE16 7AJ,-0.068498,51.498688,-0.068498,51.498688,1163
N8 9HS,CR4 1XU,-0.119282,51.397125,-0.119282,51.397125,4896
SE8 3QY,NW2 6SB,-0.035112,51.558119,-0.035112,51.558119,3503
CR7 8PD,N1 3NU,-0.100285,51.542007,-0.100285,51.542007,4786
E1 1AF,N1 7EJ,-0.066722,51.534732,-0.066722,51.534732,1932
SE17 3BT,N15 6UL,-0.099112,51.580306,-0.099112,51.580306,2466
W9 2HF,N19 5RU,-0.191632,51.562389,-0.191632,51.562389,2729
N8 7LN,NW1 3QT,-0.12425,51.52839,-0.12425,51.52839,2886
SE1 5HB,SW16 4TT,-0.06844700000000001,51.404872,-0.06844700000000001,51.404872,3649
SE15 6LA,N18 1QJ,-0.073797,51.617079,-0.073797,51.617079,4466
SE5 8TH,CR7 8LU,-0.08857999999999999,51.399758,-0.08857999999999999,51.399758,2536
SE22 8JH,SE6 2EG,-0.07599500000000001,51.445689,-0.07599500000000001,51.445689,2033
SW19 1BN,SW12 9QN,-0.185148,51.444931,-0.185148,51.444931,1333
SE24 0PA,SW1P 2QG,-0.10906700000000001,51.494902,-0.10906700000000001,51.494902,2262
N17 6PE,SE24 9NB,-0.085251,51.454589,-0.085251,51.454589,3579
SW16 4SD,EC1V 4LZ,-0.116155,51.52473,-0.116155,51.52473,3299
E5 9LE,E17 9AA,-0.058235,51.578255,-0.058235,51.578255,1354
E1 0BU,N8 9SD,-0.055948000000000005,51.578327,-0.055948000000000005,51.578327,3101
E8 4LT,N19 4HR,-0.06553099999999999,51.565331,-0.06553099999999999,51.565331,3406
N12 0PT,SW16 2UB,-0.169987,51.42922,-0.169987,51.42922,5807
SW7 5NW,SW16 2HL,-0.182258,51.426468,-0.182258,51.426468,3643
SW4 6AD,W14 9BG,-0.138855,51.491240000000005,-0.138855,51.491240000000005,2678
SW18 2RX,SW11 5AT,-0.189139,51.470921999999995,-0.189139,51.470921999999995,1754
N4 2BB,SW19 7LH,-0.09940299999999999,51.429660999999996,-0.09940299999999999,51.429660999999996,3573
NW3 3JP,SW16 6PZ,-0.16945,51.419288,-0.16945,51.419288,3850
N1 2LW,W12 7LZ,-0.09463099999999999,51.513745,-0.09463099999999999,51.513745,2708
N18 2LS,SW11 1EN,-0.055144000000000006,51.459652,-0.055144000000000006,51.459652,4619
E1 5LG,SW11 2LB,-0.069273,51.468317,-0.069273,51.468317,2514
SW2 2DR,N16 8DL,-0.116796,51.553694,-0.116796,51.553694,4090
SW11 4RG,SW17 8QY,-0.167721,51.435274,-0.167721,51.435274,2926
N17 9DA,W14 8QW,-0.067574,51.495337,-0.067574,51.495337,3391
N16 8EF,SW11 3DN,-0.077123,51.474128,-0.077123,51.474128,4715
EC1Y 8QL,E17 8EF,-0.093525,51.57172,-0.093525,51.57172,3268
NW6 4DW,N8 9EL,-0.188026,51.574945,-0.188026,51.574945,2898
SW5 9JZ,N13 4EZ,-0.195408,51.615705,-0.195408,51.615705,3780
N3 2NN,SE4 2NE,-0.179455,51.467692,-0.179455,51.467692,4167
SE4 1DH,N18 1EH,-0.034936,51.609134000000005,-0.034936,51.609134000000005,4987
EC1V 4AT,E3 2JJ,-0.103823,51.536256,-0.103823,51.536256,2564
E17 7LJ,SE1 6RJ,-0.034822000000000006,51.495352000000004,-0.034822000000000006,51.495352000000004,3322
SE15 5GL,SE5 7SW,-0.075296,51.480067,-0.075296,51.480067,703
W8 6JJ,SW1W 8RU,-0.193053,51.489235,-0.193053,51.489235,1313
N15 6BY,NW3 2YT,-0.06298,51.55127,-0.06298,51.55127,2319
E1 4SF,SW6 3EF,-0.038388,51.465953000000006,-0.038388,51.465953000000006,4196
NW5 1AN,E1 5EN,-0.141319,51.518449,-0.141319,51.518449,2387
SW16 5AZ,E2 9HT,-0.139605,51.533752,-0.139605,51.533752,3694
N10 1JE,NW2 3UB,-0.154528,51.548394,-0.154528,51.548394,3598
NW2 3ET,N22 6LG,-0.21144000000000002,51.596767,-0.21144000000000002,51.596767,3727
E14 0DG,SW1V 1NP,-0.020199,51.492682,-0.020199,51.492682,2748
E8 2DU,SE23 2SS,-0.072509,51.440754,-0.072509,51.440754,3404
SW11 2LE,E5 0TA,-0.172808,51.554339,-0.172808,51.554339,3539
SE24 0PJ,N6 5QD,-0.10801,51.573665000000005,-0.10801,51.573665000000005,3150
N7 7RG,SE1 7GF,-0.11432200000000001,51.501981,-0.11432200000000001,51.501981,2016
N16 8DF,E3 3LW,-0.07743799999999999,51.522754,-0.07743799999999999,51.522754,2200
SE8 5AJ,N7 8TD,-0.042152999999999996,51.54741,-0.042152999999999996,51.54741,2960
N13 4HP,SE15 1BJ,-0.12184,51.47915,-0.12184,51.47915,4856
SE8 3BP,SW19 2EE,-0.021521000000000002,51.416206,-0.021521000000000002,51.416206,4046
E10 5DG,SW18 3LL,-0.010272,51.445175,-0.010272,51.445175,4285
E5 8JR,E1 2QJ,-0.057282000000000007,51.511215,-0.057282000000000007,51.511215,1789
N19 4PU,SW16 5DY,-0.12907000000000002,51.414666,-0.12907000000000002,51.414666,3614
SE15 6TY,NW5 1TF,-0.069405,51.554895,-0.069405,51.554895,3337
SE20 8AZ,W11 3SJ,-0.07042799999999999,51.506254,-0.07042799999999999,51.506254,3577
SE13 7SW,SW16 5AZ,-0.019647,51.416609,-0.019647,51.416609,3014
W9 3BD,SE13 7EA,-0.20410999999999999,51.467152,-0.20410999999999999,51.467152,4047
N15 6TD,SE15 1DS,-0.06835,51.479801,-0.06835,51.479801,4167
SW8 4HW,SE17 2AQ,-0.136796,51.488583,-0.136796,51.488583,2824
E17 5RE,N4 1AB,-0.032633999999999996,51.577915999999995,-0.032633999999999996,51.577915999999995,2004
SW17 0DG,E17 8DY,-0.175262,51.573935,-0.175262,51.573935,4468
SW19 8GW,E17 6QT,-0.19036,51.588152,-0.19036,51.588152,4300
N7 9FB,W11 1JB,-0.123025,51.516558,-0.123025,51.516558,2564
N10 1EA,E1 5HG,-0.145257,51.520648,-0.145257,51.520648,3790
E17 6HA,N16 5EW,-0.032397,51.569417,-0.032397,51.569417,2168
N5 2EU,W6 8LU,-0.092541,51.486077,-0.092541,51.486077,3474
N12 8LZ,SW18 3NN,-0.17779,51.444287,-0.17779,51.444287,5067
N10 2AD,N1 5TW,-0.140498,51.538542,-0.140498,51.538542,3314
E5 0PT,SE17 3PF,-0.048811,51.482653000000006,-0.048811,51.482653000000006,3865
E8 2LR,SW6 1SJ,-0.072697,51.484981,-0.072697,51.484981,3344
CR4 1BH,E3 4BA,-0.143673,51.519275,-0.143673,51.519275,4806
W14 0BQ,N15 4SN,-0.218255,51.586145,-0.218255,51.586145,2569
W10 4AN,NW8 8RX,-0.214127,51.525011,-0.214127,51.525011,1277
SW6 4EQ,SW11 5EW,-0.205316,51.462942,-0.205316,51.462942,2522
EC2Y 8BX,SE26 6AG,-0.096588,51.431653000000004,-0.096588,51.431653000000004,3041
NW2 4JH,E8 1AD,-0.20727600000000002,51.544728000000006,-0.20727600000000002,51.544728000000006,2618
NW5 1TF,SE16 3UG,-0.145739,51.494626000000004,-0.145739,51.494626000000004,2417
N2 8BJ,SE15 5HD,-0.170472,51.472656,-0.170472,51.472656,4648
E17 8DB,SE16 5XX,-0.03071,51.50691,-0.03071,51.50691,3068
N16 5BN,N1 6HL,-0.079637,51.526665,-0.079637,51.526665,2070
W8 5JA,N5 1LH,-0.190079,51.559719,-0.190079,51.559719,2257
SW9 6EE,E17 7NG,-0.11176099999999999,51.579446000000004,-0.11176099999999999,51.579446000000004,3343
N15 3LX,N16 6PQ,-0.095698,51.570558,-0.095698,51.570558,1702
SE4 2SP,CR7 8AP,-0.037285000000000006,51.406632,-0.037285000000000006,51.406632,4140
E17 5PY,E1 5RW,-0.042776,51.521298,-0.042776,51.521298,2131
E14 7AT,E8 1JH,-0.025719,51.548819,-0.025719,51.548819,1986
E14 9PA,SE8 5NR,-0.005194,51.483756,-0.005194,51.483756,2291
E8 4LD,NW6 7AA,-0.07139,51.543071999999995,-0.07139,51.543071999999995,3168
W6 8JT,E2 8LU,-0.220813,51.534793,-0.220813,51.534793,3363
SW11 3AN,W6 9LF,-0.170004,51.492172,-0.170004,51.492172,2512
W14 8JA,SW15 2EG,-0.20781100000000002,51.460881,-0.20781100000000002,51.460881,1612
E14 3WG,N4 1JQ,-0.016204,51.579721,-0.016204,51.579721,4558
E1 7EB,N15 5JJ,-0.076564,51.583285,-0.076564,51.583285,2172
NW10 2TE,W14 8HA,-0.22584200000000001,51.500881,-0.22584200000000001,51.500881,2469
SW7 4AW,E8 3LN,-0.18568099999999998,51.541996000000005,-0.18568099999999998,51.541996000000005,3412
N15 5NY,E5 8JW,-0.074564,51.551706,-0.074564,51.551706,1359
E17 8NW,CR4 2HT,-0.023174,51.413661,-0.023174,51.413661,5073
EC1V 0BU,SE5 7NB,-0.101547,51.47441,-0.101547,51.47441,2602
E3 4UE,SE22 0BA,-0.025436,51.451989000000005,-0.025436,51.451989000000005,3332
N16 7LF,SE10 9LE,-0.072836,51.479118,-0.072836,51.479118,3819
SW17 0JU,SW4 7LH,-0.183631,51.462294,-0.183631,51.462294,1994
SW16 5BQ,SE20 7XJ,-0.141644,51.403121999999996,-0.141644,51.403121999999996,2411
SW9 9PT,W12 8PB,-0.118326,51.505032,-0.118326,51.505032,2958
SE15 3HP,SW2 2LJ,-0.055964,51.451655,-0.055964,51.451655,2611
SE20 7JF,SW6 5QE,-0.051349,51.477721,-0.051349,51.477721,3279
E17 5JY,W2 6AB,-0.026233999999999997,51.517789,-0.026233999999999997,51.517789,3514
SE15 6LA,SE25 6NT,-0.073797,51.395629,-0.073797,51.395629,3316
E3 5ND,CR7 7BE,-0.03582,51.395077,-0.03582,51.395077,4817
N13 6BQ,N1 4SA,-0.09623999999999999,51.541567,-0.09623999999999999,51.541567,4218
SE5 8DH,E17 7HS,-0.079092,51.578151,-0.079092,51.578151,4067
SE1 5ZS,SE27 9QR,-0.062571,51.430054,-0.062571,51.430054,2651
WC1X 0EJ,W2 6DB,-0.110024,51.514145,-0.110024,51.514145,1929
SW11 3TE,E2 9PY,-0.16939500000000002,51.531084,-0.16939500000000002,51.531084,3699
N4 3HD,E17 6DA,-0.10831400000000001,51.591558,-0.10831400000000001,51.591558,1568
SE4 2BE,E1 4QX,-0.036322,51.521747999999995,-0.036322,51.521747999999995,2211
SW16 6AZ,SW8 2BA,-0.13613,51.476659999999995,-0.13613,51.476659999999995,2243
NW10 3HG,N19 5QA,-0.21666799999999997,51.559589,-0.21666799999999997,51.559589,2146
N16 6UP,SE5 8AB,-0.071582,51.47065,-0.071582,51.47065,3415
N8 9AA,NW11 0JS,-0.11647300000000001,51.583791,-0.11647300000000001,51.583791,3906
SW12 0BN,SE16 2QE,-0.142688,51.492622999999995,-0.142688,51.492622999999995,2376
CR7 6JS,N16 0SU,-0.12153499999999999,51.55896,-0.12153499999999999,51.55896,5574
SE15 3DE,SW2 2LA,-0.047011000000000004,51.454786999999996,-0.047011000000000004,51.454786999999996,2692
N7 6EZ,E8 1BZ,-0.114586,51.545916,-0.114586,51.545916,1807
W11 1TG,E17 8HE,-0.21589899999999998,51.571337,-0.21589899999999998,51.571337,3867
SE13 7HP,N11 3JE,-0.020541,51.61423,-0.020541,51.61423,4320
SE22 8BZ,SW2 4DP,-0.080847,51.448407,-0.080847,51.448407,2472
SW17 9LR,NW2 4JH,-0.168714,51.549403000000005,-0.168714,51.549403000000005,3419
E14 7JF,N1 7HG,-0.039764999999999995,51.532614,-0.039764999999999995,51.532614,1675
SW17 0EN,SE5 8JU,-0.172037,51.466451,-0.172037,51.466451,3069
E17 6HX,SW11 4LD,-0.035927999999999995,51.47527,-0.035927999999999995,51.47527,2504
NW3 2QX,E10 7JF,-0.163079,51.569334000000005,-0.163079,51.569334000000005,3464
E3 5JW,E14 6QP,-0.033191000000000005,51.51713,-0.033191000000000005,51.51713,1827
SW4 6HB,E10 5TG,-0.13611099999999998,51.562216,-0.13611099999999998,51.562216,3713
N19 4PU,SW6 6AD,-0.12907000000000002,51.479316,-0.12907000000000002,51.479316,3854
E9 5DY,NW2 6RY,-0.037292,51.557965,-0.037292,51.557965,3706
W12 8BS,W11 4DJ,-0.234564,51.510149,-0.234564,51.510149,1473
W14 8UJ,E9 6AE,-0.20505500000000002,51.547670000000004,-0.20505500000000002,51.547670000000004,3146
W14 9HF,SE26 4AN,-0.207959,51.429347,-0.207959,51.429347,3311
SE1 4HY,SW12 8BP,-0.093359,51.450717,-0.093359,51.450717,1614
N5 2AG,SE26 5BJ,-0.097991,51.427242,-0.097991,51.427242,3664
W2 3DH,E10 5RB,-0.178252,51.560316,-0.178252,51.560316,2209
N22 5PA,SW4 9EQ,-0.106273,51.455897,-0.106273,51.455897,3705
SE17 2HT,N8 7EP,-0.08733400000000001,51.586028999999996,-0.08733400000000001,51.586028999999996,3484
N19 3JA,N8 7RG,-0.125875,51.588167999999996,-0.125875,51.588167999999996,1411
SW11 6AE,SE5 8DF,-0.15523199999999998,51.465912,-0.15523199999999998,51.465912,2723
SW17 8SX,NW10 3DP,-0.163785,51.541418,-0.163785,51.541418,3956
SE1 4WY,N18 1RS,-0.08968,51.618929,-0.08968,51.618929,3604
SE19 1AE,N11 1EE,-0.08718,51.624111,-0.08718,51.624111,5540
N4 1RJ,N11 1RH,-0.10557000000000001,51.615181,-0.10557000000000001,51.615181,1342
W6 0BW,SW17 7HL,-0.23051799999999997,51.441221999999996,-0.23051799999999997,51.441221999999996,3331
SW6 4DR,SE8 3DD,-0.203424,51.489086,-0.203424,51.489086,3821
W14 9UH,SW16 4UF,-0.202495,51.406313,-0.202495,51.406313,2834
SE17 3TS,SE24 0DH,-0.104736,51.458145,-0.104736,51.458145,2161
E14 9WG,E14 3BX,-0.022483000000000003,51.490589,-0.022483000000000003,51.490589,711
N22 6QS,NW6 7UN,-0.09630599999999999,51.539738,-0.09630599999999999,51.539738,3661
E14 7AL,SW18 5AU,-0.027666000000000003,51.444709,-0.027666000000000003,51.444709,4311
W11 4TE,SW16 4RQ,-0.217676,51.403634999999994,-0.217676,51.403634999999994,3100
E3 2GY,NW1 0HY,-0.021259,51.539924,-0.021259,51.539924,1796
E17 7QB,SE6 4JL,-0.023827,51.449639000000005,-0.023827,51.449639000000005,4522
SW15 2QL,SW6 7NB,-0.201544,51.482296999999996,-0.201544,51.482296999999996,1736
SE1 6RQ,N1 5TB,-0.094389,51.538578,-0.094389,51.538578,2319
SW8 3SR,N1 6JB,-0.148089,51.530525,-0.148089,51.530525,2680
N22 5QB,E2 0JZ,-0.100356,51.526998,-0.100356,51.526998,2992
NW3 6PU,SE11 5PX,-0.183135,51.487922,-0.183135,51.487922,2328
N1 2DX,E2 0BE,-0.101608,51.527762,-0.101608,51.527762,2402
CR4 1QF,SE14 6DL,-0.131964,51.478974,-0.131964,51.478974,4294
SW8 4ER,W2 5TG,-0.13423800000000002,51.520855,-0.13423800000000002,51.520855,2808
E17 8BG,E14 6BF,-0.03015,51.517678000000004,-0.03015,51.517678000000004,3296
E3 5DF,SW11 3NP,-0.037076,51.476012,-0.037076,51.476012,3853
SE16 2TL,N2 9DR,-0.055039,51.593036,-0.055039,51.593036,3282
SW16 5XQ,E5 0DA,-0.139157,51.557911,-0.139157,51.557911,4590
N15 5AU,SW8 2XS,-0.087324,51.469729,-0.087324,51.469729,3432
E3 5AX,SW17 8JS,-0.03545,51.435803,-0.03545,51.435803,3116
E17 8QE,SE16 2DW,-0.020531,51.492714,-0.020531,51.492714,3435
N19 4HF,E17 7LZ,-0.120323,51.57902,-0.120323,51.57902,1994
SW17 7SY,E9 7SL,-0.157105,51.538675,-0.157105,51.538675,3870
W9 3HF,E1 4HW,-0.200599,51.523811,-0.200599,51.523811,2827
E5 0JE,E5 8DS,-0.040632999999999996,51.555883,-0.040632999999999996,51.555883,1092
N7 0DR,NW10 5SB,-0.124277,51.532478000000005,-0.124277,51.532478000000005,2747
NW6 5UA,SE16 7UF,-0.191432,51.494784,-0.191432,51.494784,3140
SW6 5RD,NW5 4ND,-0.20833400000000002,51.549033,-0.20833400000000002,51.549033,3488
W14 9DT,SE5 8NZ,-0.208616,51.472116,-0.208616,51.472116,2444
E14 9GB,N17 9AJ,-0.001761,51.593923,-0.001761,51.593923,3646
SW12 8QX,SE4 1XZ,-0.152924,51.460941999999996,-0.152924,51.460941999999996,3166
N15 4NT,W6 7QH,-0.07094500000000001,51.500403999999996,-0.07094500000000001,51.500403999999996,2604
SE27 0LE,SW15 1DZ,-0.10824600000000001,51.467713,-0.10824600000000001,51.467713,3164
E10 7BE,NW10 5JJ,-0.020056,51.533384999999996,-0.020056,51.533384999999996,4230
N1 7NY,E9 6ET,-0.090405,51.549267,-0.090405,51.549267,2465
N16 0RR,E17 5LN,-0.07914600000000001,51.590231,-0.07914600000000001,51.590231,2875
NW2 5EY,SW18 1RB,-0.22689099999999998,51.456747,-0.22689099999999998,51.456747,3771
N11 3HB,CR7 7DZ,-0.15104800000000002,51.399713,-0.15104800000000002,51.399713,5099
E2 0JY,SW17 8LG,-0.050395999999999996,51.426657,-0.050395999999999996,51.426657,3358
N7 6DH,N17 6UJ,-0.112706,51.593522,-0.112706,51.593522,2685
SE25 6BY,N8 7JS,-0.080772,51.585066,-0.080772,51.585066,5755
SE13 6HB,N18 2BH,-0.011665,51.609494,-0.011665,51.609494,5145
SE1 4UP,W2 1NF,-0.087339,51.523361,-0.087339,51.523361,2454
NW1 1HY,E14 5SH,-0.130607,51.505978000000006,-0.130607,51.505978000000006,2252
E5 9AB,SE27 0BJ,-0.069301,51.434381,-0.069301,51.434381,4491
N1 2QR,NW1 5NR,-0.09413400000000001,51.521541,-0.09413400000000001,51.521541,1894
E9 7DT,E2 9AD,-0.042949,51.532505,-0.042949,51.532505,1118
N4 2QH,NW6 3PN,-0.105722,51.543284,-0.105722,51.543284,2145
E5 9BH,E2 8JD,-0.063111,51.532847,-0.063111,51.532847,2125
N16 8UG,N18 2HR,-0.08089099999999999,51.615238,-0.08089099999999999,51.615238,3907
SE16 6XE,W6 8HB,-0.045656999999999996,51.487947,-0.045656999999999996,51.487947,2394
E3 3PZ,N1 2JF,-0.021046000000000002,51.545128000000005,-0.021046000000000002,51.545128000000005,2673
E17 6AY,W9 1AN,-0.032931999999999996,51.523632,-0.032931999999999996,51.523632,2789
SW1W 9QJ,N1 5SP,-0.150014,51.537944,-0.150014,51.537944,2999
SE17 3DW,SW11 5JB,-0.097789,51.473338,-0.097789,51.473338,2516
E1 0PL,SW2 1EN,-0.052413,51.460716999999995,-0.052413,51.460716999999995,2849
N1 6TX,N6 5AX,-0.084973,51.574461,-0.084973,51.574461,2142
E9 7SD,N13 4SG,-0.053265999999999994,51.611593,-0.053265999999999994,51.611593,3250
SE8 3QY,W10 6NP,-0.035112,51.519687,-0.035112,51.519687,3552
EC1N 8QX,CR4 3HH,-0.107624,51.411464,-0.107624,51.411464,2961
SE1 5HN,SW4 6LR,-0.07054400000000001,51.467939,-0.07054400000000001,51.467939,2167
NW2 6AA,W2 2SB,-0.21902600000000003,51.513631,-0.21902600000000003,51.513631,2077
E17 7NF,E2 0BE,-0.028096,51.527762,-0.028096,51.527762,1619
