Orig_Zip,Dest_Zip,Orig_Lon,Orig_Lat,Dest_Lon,Dest_Lat,Transit
W12 8JL,N15 5EH,-0.22956500000000002,51.585713,-0.22956500000000002,51.585713,3397
SW2 2BU,E5 0QQ,-0.118974,51.557744,-0.118974,51.557744,4062
SE5 7DH,N15 3BB,-0.079672,51.583195,-0.079672,51.583195,4379
SW7 4ND,N13 6AA,-0.182895,51.608908,-0.182895,51.608908,3162
WC1N 1DF,SE13 7AD,-0.122824,51.460566,-0.122824,51.460566,3285
E1 4BB,N13 4TR,-0.05154500000000001,51.609025,-0.05154500000000001,51.609025,3435
SE20 8DU,E2 9JR,-0.070827,51.532871,-0.070827,51.532871,3691
W2 6HP,SW8 3PE,-0.180925,51.469318,-0.180925,51.469318,2922
E3 2ER,E8 4TR,-0.028513,51.538851,-0.028513,51.538851,2168
SE15 6SH,N10 2BT,-0.070375,51.596239000000004,-0.070375,51.596239000000004,4753
W12 7NQ,CR7 7QG,-0.23290300000000003,51.402322,-0.23290300000000003,51.402322,4603
NW6 5LH,N22 6BS,-0.196626,51.59107,-0.196626,51.59107,3086
N15 5PB,SW18 1NS,-0.072934,51.45859,-0.072934,51.45859,3284
N18 1DB,N13 4SD,-0.08006,51.611512,-0.08006,51.611512,1279
SW11 5DL,SW18 3AG,-0.159104,51.449861999999996,-0.159104,51.449861999999996,2032
SE1 6QL,SW2 4PF,-0.095969,51.439827,-0.095969,51.439827,2990
SE15 2LW,E8 3HA,-0.058325,51.541163,-0.058325,51.541163,2555
W6 8ED,SE19 2DR,-0.218441,51.407082,-0.218441,51.407082,4168
E1 5NN,SW11 4DU,-0.066727,51.474768,-0.066727,51.474768,2639
N11 3JB,SE1 6PR,-0.153834,51.49703,-0.153834,51.49703,3712
N17 8DB,SE27 0RJ,-0.07033400000000001,51.430037,-0.07033400000000001,51.430037,4526
SW11 4DF,N7 6JT,-0.15301900000000002,51.560782,-0.15301900000000002,51.560782,3245
N16 7BP,SW17 7QT,-0.066024,51.440746000000004,-0.066024,51.440746000000004,4153
N22 8NN,SW16 2EA,-0.116346,51.427939,-0.116346,51.427939,4705
SE26 4EQ,SW6 2ED,-0.057435,51.4748,-0.057435,51.4748,3853
SW16 1JA,SW11 5RY,-0.131157,51.463451,-0.131157,51.463451,1739
SE20 8JT,SW19 2DW,-0.062075,51.41088,-0.062075,51.41088,4115
SW8 1AX,E3 3JB,-0.118066,51.525042,-0.118066,51.525042,2710
SW5 9UL,N1 1BB,-0.194001,51.540143,-0.194001,51.540143,2284
CR4 2DA,SE6 2TS,-0.156317,51.443019,-0.156317,51.443019,3844
SE17 2UP,N18 1HH,-0.08251499999999999,51.613088,-0.08251499999999999,51.613088,4388
W2 3TL,SW4 9PT,-0.184429,51.45678,-0.184429,51.45678,2745
SW1V 3NB,E14 7SX,-0.135905,51.517732,-0.135905,51.517732,2721
N22 8QQ,NW6 5EN,-0.122137,51.532313,-0.122137,51.532313,3505
NW10 3BX,SE24 9NZ,-0.228542,51.456571000000004,-0.228542,51.456571000000004,4948
W11 1HT,W2 5TG,-0.20183399999999999,51.520855,-0.20183399999999999,51.520855,548
NW5 4SA,N12 0TA,-0.149374,51.609838,-0.149374,51.609838,2865
E10 5EP,NW3 4DU,-0.011751000000000001,51.548425,-0.011751000000000001,51.548425,3297
SW4 9QN,SE6 4DP,-0.140481,51.432796,-0.140481,51.432796,3800
SE27 9PY,SW6 4DP,-0.09061699999999999,51.475683000000004,-0.09061699999999999,51.475683000000004,3417
N4 3HA,N1 5TE,-0.10814000000000001,51.538681,-0.10814000000000001,51.538681,2143
SE8 4RL,SE27 0AL,-0.022852,51.436326,-0.022852,51.436326,2937
N8 0JP,SW16 5EZ,-0.11063699999999999,51.410937,-0.11063699999999999,51.410937,5232
E17 8QG,N1 2TL,-0.018828,51.543245,-0.018828,51.543245,2488
E1 8HS,W6 8HZ,-0.062945,51.486742,-0.062945,51.486742,2862
SW16 6BN,SW6 2BG,-0.140739,51.474013,-0.140739,51.474013,2293
SW4 6HB,N12 0QB,-0.13611099999999998,51.607490000000006,-0.13611099999999998,51.607490000000006,4371
N17 8HE,E2 6PE,-0.07421599999999999,51.531214,-0.07421599999999999,51.531214,1755
W2 4BA,E3 3EJ,-0.19062300000000001,51.527528000000004,-0.19062300000000001,51.527528000000004,2821
NW6 1HR,NW1 0SE,-0.18900899999999998,51.538188,-0.18900899999999998,51.538188,1539
E15 2JD,SW6 1LH,-0.008431000000000001,51.483701,-0.008431000000000001,51.483701,3999
SW11 1EA,SE11 6BX,-0.164303,51.490035999999996,-0.164303,51.490035999999996,1590
SE1 0BQ,N11 2JP,-0.098785,51.611031,-0.098785,51.611031,3072
NW6 6DH,E10 5EU,-0.21665500000000001,51.566759000000005,-0.21665500000000001,51.566759000000005,3590
SW9 9PA,SE20 8DU,-0.123454,51.416046,-0.123454,51.416046,3240
N10 1JE,N4 4EU,-0.154528,51.573332,-0.154528,51.573332,1830
N19 3QJ,WC1N 1HD,-0.12229200000000001,51.524053,-0.12229200000000001,51.524053,2172
SW7 4XB,E5 0EA,-0.186995,51.552401,-0.186995,51.552401,3135
E17 8QN,E2 9RH,-0.02109,51.531214,-0.02109,51.531214,2788
N8 8EL,N16 8SY,-0.129886,51.554359999999996,-0.129886,51.554359999999996,3254
W12 7JN,N4 3QY,-0.226661,51.564366,-0.226661,51.564366,3468
E3 4HW,W9 1QF,-0.029394999999999998,51.533928,-0.029394999999999998,51.533928,2922
W14 9JJ,N16 6PQ,-0.20732399999999998,51.570558,-0.20732399999999998,51.570558,3158
SE27 0LU,N18 2DW,-0.111456,51.610126,-0.111456,51.610126,5027
SW6 6DZ,SE23 2AR,-0.214821,51.439225,-0.214821,51.439225,3873
E2 7AB,E5 9JG,-0.065354,51.566671,-0.065354,51.566671,2544
NW6 1PZ,CR7 7BS,-0.199404,51.393561,-0.199404,51.393561,4259
E14 9AR,NW1 2JN,-0.021785,51.532379,-0.021785,51.532379,2305
E3 4TY,W14 0HL,-0.031273,51.49917,-0.031273,51.49917,2545
W6 7PY,N9 0SQ,-0.224009,51.619040999999996,-0.224009,51.619040999999996,4586
W6 7RA,E2 9QD,-0.223088,51.530906,-0.223088,51.530906,2535
N16 6XA,E1 4SR,-0.07091900000000001,51.521224,-0.07091900000000001,51.521224,2563
E1 4AS,E14 2DA,-0.049545,51.508209,-0.049545,51.508209,1738
SW7 5NW,N16 6DW,-0.182258,51.573806,-0.182258,51.573806,2722
E14 9GT,NW1 8LA,-0.00040300000000000004,51.541562,-0.00040300000000000004,51.541562,2401
NW11 7HF,E9 7NS,-0.188523,51.541857,-0.188523,51.541857,3827
NW8 8TE,E1 0PJ,-0.165794,51.51515,-0.165794,51.51515,2680
NW2 1DY,W10 4JB,-0.211792,51.529661,-0.211792,51.529661,2931
E17 6HS,SE19 2AG,-0.038499,51.41733,-0.038499,51.41733,3834
CR4 3EY,SW2 3BZ,-0.174967,51.442301,-0.174967,51.442301,2983
N7 8TW,CR7 6DW,-0.11774000000000001,51.394721999999994,-0.11774000000000001,51.394721999999994,4657
W8 5HN,N1 3NJ,-0.190908,51.544709000000005,-0.190908,51.544709000000005,2873
NW10 5NL,SW10 9AD,-0.23245700000000002,51.484564,-0.23245700000000002,51.484564,2128
SE26 4NL,N1 1BE,-0.057127,51.539970000000004,-0.057127,51.539970000000004,3330
N8 7DN,SE11 4RR,-0.11809700000000001,51.489889,-0.11809700000000001,51.489889,2966
E1 8HN,W6 0NJ,-0.061948,51.498967,-0.061948,51.498967,3241
SE5 9AN,SW4 7LL,-0.097289,51.462462,-0.097289,51.462462,1635
SE11 5TN,NW6 5LH,-0.113652,51.528036,-0.113652,51.528036,2431
NW6 3HT,SW17 8TB,-0.181053,51.428375,-0.181053,51.428375,3085
SE24 9AG,CR4 1SA,-0.10488199999999999,51.404784,-0.10488199999999999,51.404784,1341
E9 6DA,E1W 3QZ,-0.043393,51.509155,-0.043393,51.509155,2666
E14 9QU,E1 6QT,-0.005882,51.517757,-0.005882,51.517757,1797
SW17 0DG,NW11 7QG,-0.175262,51.569741,-0.175262,51.569741,3715
W12 8JD,N8 0AA,-0.23220300000000002,51.584528999999996,-0.23220300000000002,51.584528999999996,3594
NW1 1DD,SE8 4DY,-0.13716199999999998,51.469821,-0.13716199999999998,51.469821,2327
E1 2QP,N17 6TQ,-0.060767999999999996,51.59323,-0.060767999999999996,51.59323,3173
E17 7PX,SE27 0PE,-0.022231,51.430915,-0.022231,51.430915,4477
NW1 3JP,N4 4HP,-0.13929,51.571738,-0.13929,51.571738,1750
E17 7LX,E3 4PY,-0.026744,51.523012,-0.026744,51.523012,2486
N19 5TR,W9 1AU,-0.142266,51.524976,-0.142266,51.524976,2442
EC1V 0ER,N16 8LH,-0.102432,51.551747,-0.102432,51.551747,1740
N22 6RT,SW2 3JZ,-0.095635,51.438524,-0.095635,51.438524,3707
SE14 6NY,NW5 3QH,-0.032755,51.546413,-0.032755,51.546413,2724
N15 6HL,SW16 4SU,-0.08279500000000001,51.406827,-0.08279500000000001,51.406827,4258
SW3 2NX,NW3 7DE,-0.165019,51.555111,-0.165019,51.555111,2920
SE17 2HX,SE15 3NY,-0.086176,51.464954999999996,-0.086176,51.464954999999996,1611
W2 5RB,CR4 3RA,-0.189578,51.409921000000004,-0.189578,51.409921000000004,3892
SW9 6NB,SE5 8BG,-0.11000399999999999,51.467868,-0.11000399999999999,51.467868,1115
SW16 3RT,N16 6JL,-0.10821700000000001,51.567169,-0.10821700000000001,51.567169,5525
W9 3HF,SE24 9NY,-0.200599,51.455939,-0.200599,51.455939,4353
CR7 6BF,SW2 3DF,-0.12088199999999999,51.440246,-0.12088199999999999,51.440246,2863
SW19 2EE,CR4 3AH,-0.172311,51.405795,-0.172311,51.405795,1184
SW1V 3DW,SE13 7HW,-0.140465,51.451605,-0.140465,51.451605,3303
N22 6PD,E17 7QP,-0.10291700000000001,51.582188,-0.10291700000000001,51.582188,2029
E3 4EH,N17 6AE,-0.02203,51.597724,-0.02203,51.597724,3543
W9 3HF,E3 2SQ,-0.200599,51.533495,-0.200599,51.533495,3740
SE14 5XA,SW6 2GU,-0.047201,51.473196,-0.047201,51.473196,3868
NW10 5HX,E17 6PS,-0.23167100000000002,51.586431,-0.23167100000000002,51.586431,3545
E9 7JU,E14 8RN,-0.047923,51.50723,-0.047923,51.50723,1563
SE24 9ND,E2 9HX,-0.09671,51.534295,-0.09671,51.534295,3495
SW16 5LL,SE13 5AQ,-0.133235,51.464726,-0.133235,51.464726,3456
E5 8AB,E10 7JT,-0.058599,51.569995,-0.058599,51.569995,1173
SW6 4EQ,SW6 5LW,-0.205316,51.474327,-0.205316,51.474327,364
N4 4LB,SW19 8FP,-0.10853900000000001,51.428321000000004,-0.10853900000000001,51.428321000000004,4307
E14 3WG,N17 8ED,-0.016204,51.607637,-0.016204,51.607637,4054
N10 1AB,N7 9LX,-0.15058,51.551821999999994,-0.15058,51.551821999999994,2859
N4 1JZ,SW16 5LX,-0.097996,51.416121000000004,-0.097996,51.416121000000004,4742
E5 8ST,SE8 5TG,-0.061357,51.481891999999995,-0.061357,51.481891999999995,3376
SE6 4LX,E3 3PR,-0.033587,51.520982000000004,-0.033587,51.520982000000004,4443
CR4 1AU,N7 9SX,-0.14693599999999998,51.553253000000005,-0.14693599999999998,51.553253000000005,3487
SE22 0QY,SW17 8LE,-0.067525,51.426652000000004,-0.067525,51.426652000000004,3232
N22 6RU,SW1E 6HQ,-0.094308,51.499986,-0.094308,51.499986,2661
SW4 6ND,N16 0PR,-0.13007,51.562762,-0.13007,51.562762,3354
N13 4QX,SW17 8UE,-0.108492,51.434006,-0.108492,51.434006,3710
SE15 6NR,SE16 2HD,-0.074414,51.493323,-0.074414,51.493323,1114
N8 9NJ,N7 0PP,-0.111358,51.557722,-0.111358,51.557722,2129
SW15 2SR,E9 7PL,-0.21014899999999997,51.541973,-0.21014899999999997,51.541973,3833
W9 3DE,SW17 0DX,-0.202994,51.43159,-0.202994,51.43159,3868
N11 2LA,E2 9AP,-0.127871,51.534187,-0.127871,51.534187,3384
SW12 8BN,W6 9SU,-0.152427,51.482754,-0.152427,51.482754,3973
SE17 3AU,N15 6AG,-0.10329100000000001,51.577589,-0.10329100000000001,51.577589,2489
W10 6NP,SW1P 4HX,-0.218115,51.491052,-0.218115,51.491052,2883
SE15 5UQ,SE5 0EZ,-0.066451,51.483374,-0.066451,51.483374,1560
SW11 5HS,NW6 2EB,-0.14854,51.547265,-0.14854,51.547265,2121
SW12 9NL,N19 4EW,-0.14612999999999998,51.569765000000004,-0.14612999999999998,51.569765000000004,2893
NW1 7LX,N22 6RU,-0.143091,51.596083,-0.143091,51.596083,3264
E1 0QB,W10 6UA,-0.045427999999999996,51.514308,-0.045427999999999996,51.514308,2970
SE15 2JL,W8 6TG,-0.05675499999999999,51.499041999999996,-0.05675499999999999,51.499041999999996,3070
SW15 2NG,SW6 2EP,-0.211375,51.474222999999995,-0.211375,51.474222999999995,1531
E17 7TA,N17 8NJ,-0.022354,51.600039,-0.022354,51.600039,1667
SW15 1LX,SE17 1NQ,-0.22561799999999999,51.491101,-0.22561799999999999,51.491101,3776
NW10 5HP,N8 0EX,-0.223108,51.588733000000005,-0.223108,51.588733000000005,2916
SW16 6ND,SW6 3DW,-0.143027,51.46922,-0.143027,51.46922,3769
SE24 0NP,SE23 2AG,-0.10610499999999999,51.439163,-0.10610499999999999,51.439163,3605
N15 5DU,SE15 2LY,-0.08030599999999999,51.47473,-0.08030599999999999,51.47473,3339
SE17 3QU,E1 4HQ,-0.101892,51.521659,-0.101892,51.521659,2338
W9 3HN,E2 0TA,-0.201059,51.527787,-0.201059,51.527787,3342
N2 8BS,SE25 4ES,-0.168404,51.402383,-0.168404,51.402383,3848
SE6 4SA,SE5 8AT,-0.021698,51.461783000000004,-0.021698,51.461783000000004,2639
E8 2BP,N1 6TZ,-0.067116,51.532037,-0.067116,51.532037,1792
NW8 0SH,E14 9AL,-0.184592,51.502276,-0.184592,51.502276,2713
N7 9SB,N5 2RG,-0.117222,51.553542,-0.117222,51.553542,1299
SE24 0PS,SE17 3PH,-0.106201,51.481188,-0.106201,51.481188,1882
W12 7PS,SW8 3RQ,-0.22910500000000003,51.469088,-0.22910500000000003,51.469088,3624
N1 8QF,SW18 5QJ,-0.098203,51.450497,-0.098203,51.450497,3921
SW19 8PB,SE24 0BH,-0.191886,51.459213,-0.191886,51.459213,2111
N18 2BH,N22 6QS,-0.059921,51.593868,-0.059921,51.593868,1965
N14 7DJ,E3 5ND,-0.12300499999999999,51.533421000000004,-0.12300499999999999,51.533421000000004,4538
SE15 6FP,E14 9DB,-0.07838400000000001,51.502013,-0.07838400000000001,51.502013,3047
SE1 6QL,CR4 3EZ,-0.095969,51.41008,-0.095969,51.41008,2485
N16 5UJ,N18 2TA,-0.09028,51.609407,-0.09028,51.609407,2658
SE1 4NB,N4 1AA,-0.09056,51.577749,-0.09056,51.577749,2162
CR7 8LD,SW19 8TR,-0.094203,51.422243,-0.094203,51.422243,2861
SE15 3HH,SE22 8QP,-0.054984000000000005,51.455,-0.054984000000000005,51.455,1501
N5 2LH,W2 1UU,-0.091955,51.520613,-0.091955,51.520613,2845
SE24 9NY,SW7 4AP,-0.094609,51.49729,-0.094609,51.49729,2588
NW6 3HU,N15 4HW,-0.180596,51.586803,-0.180596,51.586803,2851
NW8 8TS,SW10 0EN,-0.166875,51.481381,-0.166875,51.481381,2544
W10 6LA,W9 1DW,-0.212896,51.526877,-0.212896,51.526877,1495
SE26 4RQ,N10 3NR,-0.057998,51.592138,-0.057998,51.592138,4804
E14 7JA,N8 7LY,-0.03584,51.590101000000004,-0.03584,51.590101000000004,3611
CR7 8BS,SW2 5RD,-0.10878900000000001,51.461366999999996,-0.10878900000000001,51.461366999999996,2591
SW18 4AZ,N16 6JL,-0.196182,51.567169,-0.196182,51.567169,4762
SE22 0QY,SE15 6FL,-0.067525,51.47992,-0.067525,51.47992,2170
SW2 1AW,SE27 9QT,-0.11192200000000001,51.427457000000004,-0.11192200000000001,51.427457000000004,1506
E1 0RG,N5 1FB,-0.044319,51.556734999999996,-0.044319,51.556734999999996,2706
W8 5JA,N8 0EX,-0.190079,51.588733000000005,-0.190079,51.588733000000005,2676
SW16 4JX,SE22 0QY,-0.113853,51.445568,-0.113853,51.445568,3824
SW17 9AS,W9 3JR,-0.166607,51.528599,-0.166607,51.528599,3863
E8 2AR,SE20 8LF,-0.065738,51.412773,-0.065738,51.412773,3521
CR7 7QX,SE5 9HZ,-0.11476900000000001,51.471298,-0.11476900000000001,51.471298,3600
E10 7PF,N16 8TB,-0.031332,51.556144,-0.031332,51.556144,2493
W14 9DB,SE16 3SN,-0.208164,51.495203000000004,-0.208164,51.495203000000004,2217
N1 1NR,NW6 2JR,-0.10947799999999999,51.545353000000006,-0.10947799999999999,51.545353000000006,1783
SW17 8QG,SE1 6NY,-0.1521,51.497231,-0.1521,51.497231,1739
N4 1AT,SW9 7SB,-0.103554,51.470659999999995,-0.103554,51.470659999999995,3339
N1 4AB,N6 4HT,-0.085347,51.579494,-0.085347,51.579494,2719
SE24 9DB,E14 3ED,-0.099598,51.49283,-0.099598,51.49283,3654
E17 6NL,SE15 3BG,-0.039493,51.458121000000006,-0.039493,51.458121000000006,3823
E3 5TA,N13 5DW,-0.039483,51.6183,-0.039483,51.6183,3168
N5 1PW,SE5 9QH,-0.10678399999999999,51.467188,-0.10678399999999999,51.467188,2774
N17 0AX,E2 0QQ,-0.06651,51.527351,-0.06651,51.527351,2708
E8 4QJ,E9 6QN,-0.061610000000000005,51.543566,-0.061610000000000005,51.543566,935
E5 0LS,N17 9TR,-0.044821,51.597998,-0.044821,51.597998,2407
E14 0DH,SE15 1UH,-0.020361,51.477515999999994,-0.020361,51.477515999999994,2940
NW1 6BU,W14 8NJ,-0.16136,51.493145,-0.16136,51.493145,2009
N7 8QL,N13 4TG,-0.105413,51.610442,-0.105413,51.610442,1829
NW3 6ER,SE16 4NJ,-0.185097,51.501721,-0.185097,51.501721,2313
N15 3LX,SW11 6DS,-0.095698,51.457529,-0.095698,51.457529,3142
SW18 4XG,N11 2EP,-0.196648,51.605593,-0.196648,51.605593,3626
SE1 3DL,N5 1PP,-0.077387,51.550889,-0.077387,51.550889,2658
SE15 4UG,SE15 2AB,-0.066362,51.469941999999996,-0.066362,51.469941999999996,551
SE23 2QU,NW1 1EN,-0.039001999999999995,51.531290000000006,-0.039001999999999995,51.531290000000006,3601
N16 8ST,W11 4JH,-0.07808999999999999,51.513104999999996,-0.07808999999999999,51.513104999999996,3640
N7 7PN,N19 5DW,-0.111872,51.56431,-0.111872,51.56431,1367
NW8 0SD,N5 2NH,-0.17616800000000002,51.548667,-0.17616800000000002,51.548667,2338
N16 5EB,SW6 1UA,-0.082629,51.485802,-0.082629,51.485802,3420
SE15 1UH,NW1 1EN,-0.067341,51.531290000000006,-0.067341,51.531290000000006,3049
E17 7HT,W9 1QF,-0.039324,51.533928,-0.039324,51.533928,3265
SW1V 3QW,SE23 2AQ,-0.134114,51.438694,-0.134114,51.438694,3232
SE23 1JZ,NW6 6AB,-0.040588,51.536844,-0.040588,51.536844,3551
SW4 9PU,E3 5QG,-0.1338,51.530797,-0.1338,51.530797,3016
E17 7EH,SE8 3EB,-0.032194,51.480087,-0.032194,51.480087,3770
N16 7UR,E10 5RH,-0.07234700000000001,51.559313,-0.07234700000000001,51.559313,2480
SE20 7BH,SE23 1JS,-0.057040999999999994,51.44869,-0.057040999999999994,51.44869,1263
SW6 3SR,SW17 8ET,-0.19453900000000002,51.439044,-0.19453900000000002,51.439044,2145
SW16 1QW,N18 1RX,-0.13602,51.616894,-0.13602,51.616894,4606
N8 0HX,SE6 2BX,-0.10712100000000001,51.448597,-0.10712100000000001,51.448597,4070
N13 6AU,N13 4DU,-0.09751,51.625986,-0.09751,51.625986,1938
SE1 7HD,SE4 1RD,-0.121306,51.451505,-0.121306,51.451505,4368
W6 0BQ,SE4 1AQ,-0.231327,51.450941,-0.231327,51.450941,4517
SW6 3ST,SE5 0EA,-0.19528800000000002,51.478168,-0.19528800000000002,51.478168,3335
E2 0SE,SW1P 4HX,-0.044003,51.491052,-0.044003,51.491052,2420
SW11 3HF,W6 9ST,-0.171295,51.482991999999996,-0.171295,51.482991999999996,2907
NW1 3LN,N4 2XH,-0.14158900000000002,51.562034999999995,-0.14158900000000002,51.562034999999995,1719
N16 6TB,NW2 3DA,-0.065853,51.555995,-0.065853,51.555995,3570
E1 0LW,E5 8AJ,-0.048188999999999996,51.56135,-0.048188999999999996,51.56135,2537
SE20 8TP,SW16 1DL,-0.065872,51.435815000000005,-0.065872,51.435815000000005,2247
SW16 6ND,SW8 1HR,-0.143027,51.474812,-0.143027,51.474812,2265
W6 9NY,SW11 2TJ,-0.220437,51.466617,-0.220437,51.466617,2456
E1 0DT,SE4 2AX,-0.049375,51.459099,-0.049375,51.459099,2193
